SysID,Name,Genotype,Outcrossed,Isolation,Isolation date,Gps latitude,Gps longitude,Isolation location,Date frozen,Source lab,Box name
13.2936,JT73,itr-1(sa73),2,NA,NA,NA,NA,NA,2/1/08,CGC,Working Box #64
13.2937,BX30,fat-3(wa22),4,NA,NA,NA,NA,NA,2/1/08,CGC,Working Box #65
13.2938,JT89,dec-2(sa89),2,NA,NA,NA,NA,NA,2/1/08,CGC,Working Box #65
13.2939,CB4876,clk-1(e2519),20,NA,NA,NA,NA,NA,2/1/08,CGC,Working Box #65
13.294,TK22,mev-1(km1),5,NA,NA,NA,NA,NA,2/1/08,CGC,Working Box #65
13.2941,CB1370,daf-2(e1370),0,NA,NA,NA,NA,NA,2/1/08,MT,Working Box #65
13.2942,DA1116,eat-2(ad1116),2,NA,NA,NA,NA,NA,2/1/08,CGC,Working Box #65
13.2943,DA531,eat-1(ad427),0,NA,NA,NA,NA,NA,2/1/08,CGC,Working Box #65
13.2944,PH13,rad-8(mn163),0,NA,NA,NA,NA,NA,2/1/08,CGC,Working Box #65
13.2945,MT889,fem-1(hc17ts),0,NA,NA,NA,NA,NA,2/1/08,MT,Working Box #65
13.2946,MT3301,fem-1(hc17ts); him-5(e1490),0,NA,NA,NA,NA,NA,2/1/08,MT,Working Box #65
13.2947,MT458,unc-20(e112) lon-2(e678),0,NA,NA,NA,NA,NA,2/1/08,MT,Working Box #65
13.2948,MT8189,lin-15AB(n765),3,NA,NA,NA,NA,NA,2/1/08,MT,Working Box #65
13.2949,CB767,bli-3(e767),0,NA,NA,NA,NA,NA,2/1/08,CGC,Working Box #65
13.295,QX1318,dpy-17(e164) unc-119(ed3),0,NA,NA,NA,NA,NA,2/1/08,QX,Working Box #65
13.2951,MT1344,bli-3(e767) lin-17(n677),0,NA,NA,NA,NA,NA,4/1/08,QX,Working Box #65
13.2952,DA650,npr-1(g320),0,NA,NA,NA,NA,NA,4/8/08,QX,Working Box #65
13.2953,DA508,npr-1(n1353),2,NA,NA,NA,NA,NA,4/8/08,QX,Working Box #65
13.2954,DA609 #2,npr-1(ad609),0,NA,NA,NA,NA,NA,4/8/08,QX,
13.2955,IM222,npr-1(ur89),6,NA,NA,NA,NA,NA,4/8/08,QX,Working Box #66
13.2956,RB982,flp-21(ok889),0,NA,NA,NA,NA,NA,5/20/08,CGC,Working Box #66
13.2957,FK104,tax-2(ks31),3,NA,NA,NA,NA,NA,5/20/08,Ryu,Working Box #66
13.2958,FK103,tax-4(ks28),3,NA,NA,NA,NA,NA,5/20/08,Ryu,Working Box #66
13.2959,AX1295,gcy-35(ok769),5,NA,NA,NA,NA,NA,5/20/08,CGC,Working Box #66
13.296,PR802,osm-3(p802),2,NA,NA,NA,NA,NA,5/20/08,CGC,Working Box #66
13.2961,AX1296,gcy-36(db42),8,NA,NA,NA,NA,NA,5/22/08,CGC,Working Box #66
13.2962,VC671,egl-3(ok979),1,NA,NA,NA,NA,NA,5/22/08,CGC,Working Box #66
13.2963,FK101,tax-2(ks15),3,NA,NA,NA,NA,NA,5/22/08,CGC,Working Box #66
13.2964,CX4544,ocr-2(ak47),6,NA,NA,NA,NA,NA,5/22/08,CGC,Working Box #66
13.2965,AX1297,gcy-36(db66),8,NA,NA,NA,NA,NA,5/22/08,CGC,Working Box #66
13.2966,CX10,osm-9(ky10),0,NA,NA,NA,NA,NA,5/22/08,CGC,Working Box #66
13.2967,FK129,tax-4(ks11),3,NA,NA,NA,NA,NA,5/22/08,CGC,Working Box #66
13.2968,FK100,tax-2(ks10),3,NA,NA,NA,NA,NA,5/22/08,CGC,Working Box #66
13.2969,MT150,egl-3(n150),1,NA,NA,NA,NA,NA,5/22/08,CGC,Working Box #66
13.297,AX1305,gcy-32(ok1012); npr-1(ad609),0,NA,NA,NA,NA,NA,5/23/08,CGC,Working Box #66
13.2971,RB1330,npr-1(ok1447),0,NA,NA,NA,NA,NA,5/23/08,CGC,Working Box #66
13.2972,MT1071,egl-21(n476),0,NA,NA,NA,NA,NA,5/25/08,MT,Working Box #66
13.2973,CB1393,daf-8(e1393),0,NA,NA,NA,NA,NA,8/7/08,CGC,Working Box #67
13.2974,NY2087 - DELETED,ynIs87 (flp-21::GFP),0,NA,NA,NA,NA,NA,7/24/08,CGC,
13.2975,MT16037,lin-15AB(n765); nEx1252 [npr-1+],0,NA,NA,NA,NA,NA,7/24/08,MT,Working Box #67
13.2976,NY225,ynIS59 [flp-18::GFP],0,NA,NA,NA,NA,NA,7/23/08,CGC,Working Box #67
13.2977,NY2080,ynIs80 [flp-21::GFP],0,NA,NA,NA,NA,NA,7/23/08,CGC,Working Box #67
13.2978,AU78,"agIs9 [T24B8.5::GFP, ttx-3::GFP]",3,NA,NA,NA,NA,NA,7/23/08,ZD,Liquid N2 Box #15
13.2979,MT15623,npr-1(ky13) lin-15AB(n765); nEx1252 [npr-1 +++],0,NA,NA,NA,NA,NA,7/23/08,MT,Working Box #67
13.298,DR47,daf-11(m47),0,NA,NA,NA,NA,NA,7/24/08,CGC,Working Box #67
13.2981,CB1375,daf-18(e1375),0,NA,NA,NA,NA,NA,7/24/08,CGC,Working Box #67
13.2982,DR27,daf-16(m27),0,NA,NA,NA,NA,NA,7/24/08,CGC,Working Box #67
13.2983,OK68,cuIs2; daf-3(mg90),0,NA,NA,NA,NA,NA,7/24/08,CGC,Working Box #67
13.2984,AA1,daf-12(rh257),0,NA,NA,NA,NA,NA,7/24/08,CGC,Working Box #67
13.2985,MT15615,tax-4(p678) III ; npr-1(ky13) X                            ,0,NA,NA,NA,NA,NA,9/5/08,MT,Working Box #67
13.2986,ZD287 #2,nsy-1(ky397),0,NA,NA,NA,NA,NA,8/29/08,ZD,
13.2987,AU77,agIs8 [T24B8.5::GFP ttx-3::GFP],0,NA,NA,NA,NA,NA,9/2/08,ZD,Working Box #67
13.2988,CB1372,daf-7(e1372),0,NA,NA,NA,NA,NA,9/2/08,CGC,Working Box #67
13.2989,DR609,daf-1(m213),0,NA,NA,NA,NA,NA,9/2/08,CGC,Working Box #67
13.299,DR77,daf-14(m77),0,NA,NA,NA,NA,NA,9/3/08,CGC,Working Box #67
13.2991,MT15614,tax-2(p671); npr-1(ky13),0,NA,NA,NA,NA,NA,9/9/08,MT,Working Box #68
13.2992,CX4650,ocr-2(ak47); npr-1(ad609),0,NA,NA,NA,NA,NA,9/9/08,AX,Working Box #68
13.2993,QX1256,zeel-1 peel-1 from MY19 lin-17(n677),0,NA,NA,NA,NA,NA,9/9/08,QX,Working Box #68
13.2994,AX434,odr-8(ny173); npr-1(ad609),0,NA,NA,NA,NA,NA,9/9/08,AX,Working Box #68
13.2995,CX4821,osm-9(ky10); npr-1(ad609),0,NA,NA,NA,NA,NA,9/9/08,AX,Working Box #68
13.2996,BQ6,eak-7(mg338),6,NA,NA,NA,NA,NA,9/9/08,BQ,Working Box #68
13.2997,CB128,dpy-10(e128),0,NA,NA,NA,NA,NA,9/16/08,CGC,Working Box #68
13.2998,CB444,unc-52(e444),0,NA,NA,NA,NA,NA,9/16/08,CGC,Working Box #68
13.2999,CB1364,daf-4(e1364),0,NA,NA,NA,NA,NA,9/16/08,CGC,Working Box #68
13.3,QX139,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,10/22/12,QX,Working Box #68
13.3001,QX177,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,10/22/12,QX,Working Box #68
13.3002,QX179,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,10/22/12,QX,Working Box #68
13.3003,QX238,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,10/22/12,QX,Working Box #68
13.3004,QX552,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,10/22/12,QX,Working Box #68
13.3005,QX567,N2xCB4856 RIAIL,0,NA,NA,NA,NA,NA,10/23/12,QX,Working Box #68
13.3006,BQ8,hsd-1(mg345),0,NA,NA,NA,NA,NA,10/1/08,BQ,Working Box #68
13.3007,EG4322,ttTi5605; unc-119(ed3),1,NA,NA,NA,NA,NA,10/6/08,EG,Working Box #68
13.3008,MT573,dpy-1(e1) unc-93(e1500),0,NA,NA,NA,NA,NA,10/1/08,MT,Working Box #68
13.3009,MT4725,let-60(n1046) dpy-20(e1282),0,NA,NA,NA,NA,NA,10/14/08,MT,Working Box #69
13.301,DR235,daf-18(e1375) dpy-9(e12),0,NA,NA,NA,NA,NA,10/14/08,MT,Working Box #69
13.3011,MT12024,unc-24(e138) dpy-20(e1282),0,NA,NA,NA,NA,NA,10/14/08,MT,Working Box #69
13.3012,MT4244,unc-24(e138) let-60(n1046),0,NA,NA,NA,NA,NA,10/14/08,MT,Working Box #69
13.3013,MT2746,dpy-5(e61) unc-75(e950),0,NA,NA,NA,NA,NA,10/14/08,MT,Working Box #69
13.3014,MT3363,daf-2(e1370) dpy-17(e164),0,NA,NA,NA,NA,NA,10/14/08,MT,Working Box #69
13.3015,MT5277,dpy-17(e164) unc-36(e251),0,NA,NA,NA,NA,NA,10/14/08,MT,Working Box #69
13.3016,CB2254,dpy-5(e61) unc-59(e1005),0,NA,NA,NA,NA,NA,10/14/08,MT,Working Box #69
13.3017,DR439,dpy-5(e61) unc-29(e1072),0,NA,NA,NA,NA,NA,11/14/08,CGC,Working Box #69
13.3018,DR848,daf-8(e1393) unc-29(e1072),0,NA,NA,NA,NA,NA,11/14/08,CGC,Working Box #69
13.3019,XY1054,cep-1(lg12501),0,NA,NA,NA,NA,NA,11/14/08,CGC,Working Box #69
13.302,CB1386,daf-5(e1386),0,NA,NA,NA,NA,NA,11/14/08,CGC,Working Box #69
13.3021,MT2495,lin-15B(n744),0,NA,NA,NA,NA,NA,12/22/08,CGC,Working Box #69
13.3022,CX10774,"kyIR1 [chrV region, CB4856 > N2]",0,NA,NA,NA,NA,NA,12/22/08,CX,Working Box #69
13.3023,RB1677,Y49F6C.7(ok2086),0,NA,NA,NA,NA,NA,12/22/08,CGC,Working Box #69
13.3024,MT7479,sqv-2(n2826),0,NA,NA,NA,NA,NA,12/22/08,CGC,Working Box #69
13.3025,MT1806,lin-15A(n767),0,NA,NA,NA,NA,NA,12/22/08,CGC,Working Box #69
13.3026,RB1058,F02E11.1(ok1007),0,NA,NA,NA,NA,NA,12/22/08,CGC,Working Box #69
13.3027,CX10872,"qqIR1 [lon-2 region on X, CB4856 > N2]; glb-5::glb-5(Hw):GFP",0,NA,NA,NA,NA,NA,12/22/08,CX,Working Box #70
13.3028,CX10776,"kyIR1 [chrV region, CB4856 > N2]; qqIR1 [lon-2 region on X, CB4856 > N2]",0,NA,NA,NA,NA,NA,12/23/08,CX,Working Box #70
13.3029,ZD272,pmk-1(qd47),0,NA,NA,NA,NA,NA,12/23/08,ZD,Working Box #70
13.303,CX10873,"qqIR1 [lon-2 region on X, CB4856 > N2]; glb-5::glb-5(Hw):SL2:GFP",0,NA,NA,NA,NA,NA,12/23/08,CX,Working Box #70
13.3031,ZD273,pmk-1(qd17),0,NA,NA,NA,NA,NA,12/23/08,ZD,Working Box #70
13.3032,MT14833,unc-30(e191) ced-3(n2427) dpy-4(e1166); nIs106,0,NA,NA,NA,NA,NA,12/23/08,MT,Working Box #70
13.3033,RB1909,gcy-19(ok2472),0,NA,NA,NA,NA,NA,12/23/08,CGC,Working Box #70
13.3034,MT2150,lin-31(n301) unc-85(e1414),0,NA,NA,NA,NA,NA,12/23/08,CGC,Working Box #70
13.3035,ZD271,pmk-1(qd15),0,NA,NA,NA,NA,NA,12/23/08,ZD,Working Box #70
13.3036,PD8603,ccDf3/dpy-25(e817),0,NA,NA,NA,NA,NA,12/17/08,CGC,Working Box #70
13.3037,PD8601,ccDf1/dpy-25(e817),0,NA,NA,NA,NA,NA,12/17/08,CGC,Working Box #70
13.3038,DR137,dpy-5(e61) daf-8(e1393),0,NA,NA,NA,NA,NA,1/13/09,CGC,Working Box #70
13.3039,ZD32,pmk-1(qd11),0,NA,NA,NA,NA,NA,1/13/09,ZD,Working Box #70
13.304,ZD61,pmk-1(qd48),0,NA,NA,NA,NA,NA,1/13/09,ZD,Working Box #70
13.3041,MT14919,mir-260(n4601),0,NA,NA,NA,NA,NA,1/13/09,CGC,Working Box #70
13.3042,ZD82,pmk-1(qd9),0,NA,NA,NA,NA,NA,1/13/09,ZD,Working Box #70
13.3043,ZD21,pmk-1(qd20),0,NA,NA,NA,NA,NA,1/13/09,ZD,Working Box #70
13.3044,ZD38,pmk-1(qd13),0,NA,NA,NA,NA,NA,1/13/09,ZD,Working Box #70
13.3045,QX1419,dpy-5(e61) unc-75(e950); lin-15AB(n765),0,NA,NA,NA,NA,NA,3/23/09,QX,Working Box #71
13.3046,CB66,unc-22(e66),0,NA,NA,NA,NA,NA,3/18/09,CGC,Working Box #71
13.3047,QX1420,dpy-5(e61) hsd-1(mg345),0,NA,NA,NA,NA,NA,2/27/09,QX,Working Box #71
13.3048,QX1417,qqIR37 [zeel-1 peel-1 MY19 into N2],0,NA,NA,NA,NA,NA,2/10/09,QX,Working Box #71
13.3049,QX1416,ttTi5605,0,NA,NA,NA,NA,NA,2/4/09,QX,Working Box #71
13.305,RW5020,unc-22(s22),0,NA,NA,NA,NA,NA,2/10/09,CGC,Working Box #71
13.3051,IE12715,peel-1(ttTi12715),0,NA,NA,NA,NA,NA,2/4/09,IE,Working Box #71
13.3052,AU3,nsy-1(ag3),3,NA,NA,NA,NA,NA,2/10/09,CGC,Working Box #71
13.3053,WE5241,"ajIR6[chrX, CB4856 > N2]",0,NA,NA,NA,NA,NA,2/10/09,WE,Working Box #71
13.3054,VC390,nsy-1(ok593),0,NA,NA,NA,NA,NA,2/10/09,CGC,Working Box #71
13.3055,WE5240,"ajIR5[chrV, CB4856 > N2]",0,NA,NA,NA,NA,NA,2/10/09,WE,Working Box #71
13.3056,WE5238,"ajIR3[chrIII, CB4856 > N2]",0,NA,NA,NA,NA,NA,2/10/09,WE,Working Box #71
13.3057,WE5239,"ajIR4[chrIV, CB4856 > N2]",0,NA,NA,NA,NA,NA,2/10/09,WE,Working Box #71
13.3058,WE5236,"ajIR1[chrI, CB4856 > N2]",0,NA,NA,NA,NA,NA,2/13/09,WE,Working Box #71
13.3059,WE5237,"ajIR2[chrII, CB4856 > N2]",0,NA,NA,NA,NA,NA,2/10/09,WE,Working Box #71
13.306,QX1418,mIn1; npr-1(ad609),0,NA,NA,NA,NA,NA,2/10/09,QX,Working Box #71
13.3061,ZD287,nsy-1(ky397),0,NA,NA,NA,NA,NA,2/10/09,ZD,Working Box #71
13.3062,MT9941,dpy-9(e12) ced-2(e1752) unc-17(e245); lin-15(n765),0,NA,NA,NA,NA,NA,5/6/09,MT,Working Box #71
13.3063,QX1427,unc-30(e191) ced-3(n2427) dpy-4(e1166); lin-15(n765),0,NA,NA,NA,NA,NA,5/15/09,QX,Working Box #72
13.3064,QX1429,ttTi5605 unc-4(e120),0,NA,NA,NA,NA,NA,5/21/09,QX,Working Box #72
13.3065,MS123,med-2(cx9744),1,NA,NA,NA,NA,NA,5/21/09,MT,Working Box #72
13.3066,RB930,med-1(ok804),0,NA,NA,NA,NA,NA,5/22/09,MT,Working Box #72
13.3067,VC271,end-1(ok558) (see below),0,NA,NA,NA,NA,NA,5/22/09,MT,Working Box #72
13.3068,RB1331,end-3(ok1448),0,NA,NA,NA,NA,NA,5/22/09,MT,Working Box #72
13.3069,QX1428,cxTi10882,0,NA,NA,NA,NA,NA,5/22/09,QX,Working Box #72
13.307,MT18241,skn-1(zu67) IV / nT1 IV [ qIs51  ] ; + / nT1 V [ qIs51  ]                  ,0,NA,NA,NA,NA,NA,5/27/09,MT,Working Box #72
13.3071,MT18242,skn-1(zu129) IV / nT1 IV  [ qIs51  ] ; + / nT1 V [ qIs51  ]                  ,0,NA,NA,NA,NA,NA,5/27/09,MT,Working Box #72
13.3072,QX1438,unc(qq8),0,NA,NA,NA,NA,NA,6/10/09,QX,Working Box #72
13.3073,EG5003,unc-119(ed3); cxTi10882,0,NA,NA,NA,NA,NA,5/29/09,CGC,Working Box #72
13.3074,QX1430 #2,"peel-1(ttTi12715); qgIR1 [haw102573 to 4,822,488, CB4856 > N2]",0,NA,NA,NA,NA,NA,6/8/09,QX,
13.3075,QX1434,dpy(qq4),0,NA,NA,NA,NA,NA,6/15/09,QX,Working Box #72
13.3076,QX1431,dpy(qq1),0,NA,NA,NA,NA,NA,6/15/09,QX,Working Box #72
13.3077,QX1432,dpy(qq2),0,NA,NA,NA,NA,NA,6/15/09,QX,Working Box #72
13.3078,QX1442,unc(qq12),0,NA,NA,NA,NA,NA,6/15/09,QX,Working Box #72
13.3079,QX1440,unc(qq10),0,NA,NA,NA,NA,NA,6/15/09,QX,Working Box #72
13.308,QX1443,unc(qq13),0,NA,NA,NA,NA,NA,6/15/09,QX,Liquid N2 Box #16
13.3081,MT1580,dpy-10(e128) unc-53(n569),0,NA,NA,NA,NA,NA,6/15/09,MT,Working Box #73
13.3082,MT5494,dpy-13(e184) unc-5(e53),0,NA,NA,NA,NA,NA,6/15/09,MT,Working Box #73
13.3083,QX1437,bli(qq7),0,NA,NA,NA,NA,NA,6/15/09,QX,Working Box #73
13.3084,QX1436,unc(qq6),0,NA,NA,NA,NA,NA,6/15/09,QX,Working Box #73
13.3085,CB2226,lin-1(e1275) dpy-13(e184),0,NA,NA,NA,NA,NA,6/23/09,QX,Working Box #73
13.3086,MT18243,skn-1(zu135) IV / nT1 IV [ qIs51  ] ; + / nT1  V [ qIs51  ]                  ,0,NA,NA,NA,NA,NA,6/23/09,QX,Working Box #73
13.3087,QX1444,unc(qq14),0,NA,NA,NA,NA,NA,6/23/09,QX,Working Box #73
13.3088,QX1441,unc(qq11),0,NA,NA,NA,NA,NA,6/23/09,QX,Working Box #73
13.3089,QX1435,unc(qq5),0,NA,NA,NA,NA,NA,6/23/09,QX,Working Box #73
13.309,MT465 #2,dpy-5(e61); bli-2(e768); unc-32(e189),0,NA,NA,NA,NA,NA,6/16/09,MT,
13.3091,QX1433,dpy(qq3),0,NA,NA,NA,NA,NA,7/9/09,QX,Liquid N2 Box #17
13.3092,MT10113,ced-3(n2427); nIs106 X,0,NA,NA,NA,NA,NA,7/9/09,MT,Working Box #73
13.3093,MT9859,ced-3(n2427); nIs96 IV,0,NA,NA,NA,NA,NA,7/17/09,MT,Working Box #73
13.3094,VC870,nhr-49(gk405),0,NA,NA,NA,NA,NA,8/15/09,QX,Working Box #73
13.3095,RB1716,nhr-49(ok2165),0,NA,NA,NA,NA,NA,8/15/09,QX,Working Box #73
13.3096,QX1533,wild type,0,blueberries,7/2/09,40.332676,-74.72583,"Princeton, USA",8/15/09,QX,Working Box #73
13.3097,QX1546,wild type,0,rotten watermelon rinds under topsoil,8/1/09,35.931125,-84.931125,"Knoxville, TN",10/16/09,QX,Liquid N2 Box #17
13.3098,QX1547,wild type,0,rotten watermelon rinds under topsoil,8/1/09,35.931125,-84.931125,"Knoxville, TN",10/16/09,QX,Working Box #73
13.3099,ZD310,nsy-1(qd3),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #74
13.31,ZD10,nsy-1(qd1),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #74
13.3101,ZD25,nsy-1(qd23),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #74
13.3102,ZD51,nsy-1(qd29),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #74
13.3103,QX1550,lin-1(e1275) cxTi10882,0,NA,NA,NA,NA,NA,10/19/09,QX,Working Box #74
13.3104,QX1549,cxTi10882 unc-5(),0,NA,NA,NA,NA,NA,10/19/09,QX,Working Box #74
13.3105,QX1548,dpy-10(e128) ttTi5605,0,NA,NA,NA,NA,NA,10/19/09,QX,Working Box #74
13.3106,QX1551,ced-3(n2427); nIs106 X,0,NA,NA,NA,NA,NA,10/19/09,QX,Working Box #74
13.3107,QX1540,wild type,0,slugs,7/22/09,35.931125,-84.931125,"Knoxville, TN",10/19/09,QX,Working Box #74
13.3108,ZD37,nsy-1(qd8),0,NA,NA,NA,NA,NA,10/20/09,ZD,Working Box #74
13.3109,ZD27,nsy-1(qd25),0,NA,NA,NA,NA,NA,10/20/09,ZD,Working Box #74
13.311,QX1538,wild type,0,snails,8/7/09,35.931125,-84.931125,"Knoxville, TN",10/20/09,QX,Working Box #74
13.3111,ZD74,nsy-1(qd31),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #74
13.3112,ZD73,nsy-1(qd30),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #74
13.3113,ZD53,nsy-1(qd27),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #74
13.3114,ZD312,nsy-1(qd6),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #74
13.3115,ZD52,nsy-1(qd32),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #74
13.3116,ZD54,nsy-1(qd33),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #74
13.3117,ZD181,nsy-1(qd42),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #75
13.3118,ZD56,nsy-1(qd38),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #75
13.3119,ZD96,nsy-1(qd55),0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #75
13.312,ZD69,nsy-1(qd50); agIs219,0,NA,NA,NA,NA,NA,10/19/09,ZD,Working Box #75
13.3121,QX1543,wild type,0,,,NA,NA,,10/14/09,QX,Working Box #75
13.3122,QX1553,wild type,0,,,NA,NA,,10/21/09,QX,Working Box #75
13.3123,QX1552,wild type,0,,,NA,NA,,10/21/09,QX,Working Box #75
13.3124,QX1439,dpy(qq9),0,NA,NA,NA,NA,NA,10/13/09,QX,Working Box #75
13.3125,QX1539,wild type,0,dirt path,7/22/09,35.931125,-84.931125,"Knoxville, TN",10/7/09,QX,Working Box #75
13.3126,QX1541,wild type,0,,,NA,NA,,10/7/09,QX,Working Box #75
13.3127,QX1532,wild type,0,,,NA,NA,,8/13/09,QX,Working Box #75
13.3128,QX1534,wild type,0,,,NA,NA,,8/17/09,QX,Working Box #75
13.3129,QX1555,wild type,0,leaves,9/20/09,44.45,-69.67,"Vassalboro, USA",10/28/09,QX,Working Box #75
13.313,QX1557,wild type,0,unknown vegetation,9/20/09,44.45,-69.67,"Vassalboro, USA",10/28/09,QX,Working Box #75
13.3131,QX1558,wild type,0,unknown vegetation,9/20/09,44.45,-69.67,"Vassalboro, USA",10/28/09,QX,Working Box #75
13.3132,ZD314,nsy-1(qd41),0,NA,NA,NA,NA,NA,10/26/09,ZD,Working Box #75
13.3133,QX1542,wild type,0,rotting zucchini leaves,,38.65,-94.34,"Harrisonville, USA",10/26/09,QX,Working Box #75
13.3134,JU279,wild type,0,decomposing Helix aspersa snail,8/6/02,48.843931,2.359576,"Paris, France",12/21/09,CGC,Working Box #75
13.3135,ED3035,wild type,0,rotting wood,,25.1,121.5,"Tapei, Taiwan",12/21/09,CGC,Working Box #76
13.3136,AF16 CGC,wild type,0,soil,,23.03,72.56,"Ahmedabad, India",12/21/09,CGC,Working Box #76
13.3137,CB4419,tra-3(e2333),0,NA,NA,NA,NA,NA,12/21/09,CGC,Working Box #76
13.3138,AF8130,wild type,0,,,51.3,-85.3,"Ontario, Canada",12/21/09,CGC,Working Box #76
13.3139,HK104 CGC,wild type,0,,,34.6,133.9,"Okayama, Japan",12/21/09,CGC,Working Box #76
13.314,JU348,wild type,0,snail from a mulberry tree,9/8/02,44.2,4.4,"Merlet, France",12/21/09,CGC,Working Box #76
13.3141,EG4181,wild type,0,rotting apricot,8/4/06,40.7,-111.8,"Salt Lake City, USA",12/21/09,CGC,Working Box #76
13.3142,QX1544,wild type,0,farm,,39.9,-82.9,Columbus USA,6/25/10,QX,Working Box #76
13.3143,QX1570,wild type,0,rotten mushroom,,44.45,-69.67,"Vassalboro, USA",6/25/10,QX,Working Box #76
13.3144,JK1122,dpy-17(e164) unc-32(e189)/ qC1,0,NA,NA,NA,NA,NA,6/25/10,CGC,Working Box #76
13.3145,SP419,unc-4(e120) rol-1(e91),0,NA,NA,NA,NA,NA,6/25/10,CGC,Working Box #76
13.3146,PS312,wild type,0,,,NA,NA,,6/25/10,CGC,Working Box #76
13.3147,MT17209,lst-3(gk433),0,NA,NA,NA,NA,NA,6/25/10,MT,Working Box #76
13.3148,BX17,fat-4(wa14),0,NA,NA,NA,NA,NA,6/25/10,CGC,Working Box #76
13.3149,QX1604,dpy-17(e164) unc-32(e189),0,NA,NA,NA,NA,NA,6/25/10,QX,Working Box #76
13.315,QX1629,"qqIR38 [ppw-1 region, N2 > CB4856]",0,NA,NA,NA,NA,NA,6/25/10,QX,Working Box #76
13.3151,QX1628,qqIR4 [ced-3(n2427) with ~30 kb from N2]; qqIR5 [nIs106 from N2],0,NA,NA,NA,NA,NA,6/25/10,QX,Working Box #76
13.3152,JT11362,wild type,0,Worm bin w kitchen scraps and espresso grounds,5/1/03,47.763944,-122.275484,"Lake Forest Park, USA",6/25/10,JT,Working Box #76
13.3154,QX1603,unc-32(e189) dpy-18(e499),0,NA,NA,NA,NA,NA,6/25/10,QX,Working Box #77
13.3155,BX14,elo-1(wa7),0,NA,NA,NA,NA,NA,6/25/10,CGC,Working Box #77
13.3156,BX24,fat-1(wa9),0,NA,NA,NA,NA,NA,6/25/10,CGC,Working Box #77
13.3157,CB3970,unc-4(e120) bli-1(e769),0,NA,NA,NA,NA,NA,6/25/10,CGC,Working Box #77
13.3158,QX1556,wild type,0,unknown vegetation,9/20/09,44.45,-69.67,"Vassalboro, USA",6/25/10,QX,Working Box #77
13.3159,QX1627,dpy-10(e128) ttTi5605 unc-4(e120),0,NA,NA,NA,NA,NA,6/25/10,QX,Working Box #77
13.316,QX1545,wild type,0,farm,,39.9,-82.9,Columbus USA,6/25/10,QX,Working Box #77
13.3161,EG5992,oxSI201,0,NA,NA,NA,NA,NA,6/25/10,EG,Liquid N2 Box #17
13.3162,EG5993,oxSI202,0,NA,NA,NA,NA,NA,6/25/10,EG,Liquid N2 Box #18
13.3163,MT17978,lst-3(n2070),0,NA,NA,NA,NA,NA,6/25/10,MT,Working Box #77
13.3164,MT13539,lst-3(n2070dm) IV / nT1 IV [ qIs51  ] ; + / nT1  V [ qIs51  ] ; lin-15AB(n765ts) X                ,0,NA,NA,NA,NA,NA,6/25/10,MT,Working Box #77
13.3165,JK560,fog-1(q253),0,NA,NA,NA,NA,NA,6/25/10,CGC,Working Box #77
13.3166,DR293,dpy-5(e61) unc-101(m1),0,NA,NA,NA,NA,NA,3/1/08,CGC,Working Box #77
13.3167,CB55,unc-2(e55),0,NA,NA,NA,NA,NA,3/1/08,CGC,Working Box #77
13.3168,DM1151,sup-38(ra20),0,NA,NA,NA,NA,NA,7/15/10,DM,Working Box #77
13.3169,MT13538,unc-30(e191) IV dpy-4(e1166sd) IV / nT1 IV [ qIs51  ] ; + / nT1 V [ qIs51  ] ; lin-15AB(n765ts) X               ,0,NA,NA,NA,NA,NA,7/15/10,MT,Working Box #77
13.317,CB4108,fog-2(q71),0,NA,NA,NA,NA,NA,7/15/10,CGC,Working Box #77
13.3171,CX9592,"npr-1(ad609); kyEx2061 [npr-1::npr-1, ofm-1::dsRed]",0,NA,NA,NA,NA,NA,9/10/10,CX,Working Box #78
13.3172,CX9633,"npr-1(ad609); kyEx2096 [flp-8::npr-1, ofm-1::dsRed]",0,NA,NA,NA,NA,NA,9/10/10,CX,Working Box #78
13.3173,MT12833,lin-61(n3809),0,NA,NA,NA,NA,NA,9/10/10,MT,Working Box #78
13.3174,CB769,bli-1(e769),0,NA,NA,NA,NA,NA,9/10/10,CGC,Working Box #78
13.3175,MT12775,lin-61(n3447),0,NA,NA,NA,NA,NA,9/10/10,MT,Working Box #78
